step,reward
2980,-3981.2326131979853
2990,-3981.2326131979853
3000,-3981.2326131979853
3010,-3981.2326131979853
3020,-3981.2326131979853
3030,-3981.2326131979853
3040,-3981.2326131979853
3050,-3981.2326131979853
3060,-3981.2326131979853
3070,-3981.2326131979853
3080,-3981.2326131979853
3090,-3981.2326131979853
3100,-3981.2326131979853
3110,-3981.2326131979853
3120,-3981.2326131979853
3130,-3981.2326131979853
3140,-3981.2326131979853
3150,-3981.2326131979853
3160,-3981.2326131979853
3170,-3981.2326131979853
3180,-3981.2326131979853
3190,-3981.2326131979853
3200,-3981.2326131979853
3210,-3981.2326131979853
3220,-3981.2326131979853
3230,-3981.2326131979853
3240,-3981.2326131979853
3250,-3981.2326131979853
3260,-3981.2326131979853
3270,-3981.2326131979853
3280,-3981.2326131979853
3290,-3981.2326131979853
3300,-3981.2326131979853
3310,-3981.2326131979853
3320,-3981.2326131979853
3330,-3981.2326131979853
3340,-3981.2326131979853
3350,-3981.2326131979853
3360,-3981.2326131979853
3370,-3981.2326131979853
3380,-3981.2326131979853
3390,-3981.2326131979853
3400,-3981.2326131979853
3410,-3981.2326131979853
3420,-3981.2326131979853
3430,-3981.2326131979853
3440,-3981.2326131979853
3450,-3981.2326131979853
3460,-3981.2326131979853
3470,-3981.2326131979853
3480,-3981.2326131979853
3490,-3981.2326131979853
3500,-3981.2326131979853
3510,-3981.2326131979853
3520,-3981.2326131979853
3530,-3981.2326131979853
3540,-3981.2326131979853
3550,-3981.2326131979853
3560,-3981.2326131979853
3570,-3981.2326131979853
3580,-3981.2326131979853
3590,-3981.2326131979853
3600,-3981.2326131979853
3610,-3981.2326131979853
3620,-3981.2326131979853
3630,-3981.2326131979853
3640,-3981.2326131979853
3650,-3981.2326131979853
3660,-3981.2326131979853
3670,-3981.2326131979853
3680,-3981.2326131979853
3690,-3981.2326131979853
